CHLOROQUINE PHOSPHATE,CHEMBL.COMPOUND:CHEMBL58510,0.9943385422229767
HYPOXANTHINE,CHEMBL.COMPOUND:CHEMBL1427,0.9943351447582245
RIFAPENTINE,CHEMBL.COMPOUND:CHEMBL1660,0.9943304061889648
NICARDIPINE HYDROCHLORIDE,CHEMBL.COMPOUND:CHEMBL1200326,0.9943287372589111
ASCORBIC ACID,CHEMBL.COMPOUND:CHEMBL196,0.9943247437477112
DEOXYCHOLIC ACID,CHEMBL.COMPOUND:CHEMBL406393,0.9943231046199799
ATROPINE,CHEMBL.COMPOUND:CHEMBL517712,0.9943206012248993
PIPERACILLIN,CHEMBL.COMPOUND:CHEMBL702,0.9943191707134247
CIDOFOVIR,CHEMBL.COMPOUND:CHEMBL152,0.9943123161792755
LIDOCAINE,CHEMBL.COMPOUND:CHEMBL79,0.9943121671676636
TOPIRAMATE,CHEMBL.COMPOUND:CHEMBL220492,0.9942965507507324
DACTINOMYCIN,CHEMBL.COMPOUND:CHEMBL1554,0.9942904412746429
THEOPHYLLINE,CHEMBL.COMPOUND:CHEMBL190,0.9942882359027863
CYCLOHEXIMIDE,CHEMBL.COMPOUND:CHEMBL123292,0.9942867159843445
QUININE,CHEMBL.COMPOUND:CHEMBL170,0.9942827522754669
,CHEMBL.COMPOUND:CHEMBL3039191,0.9942743182182312
MORIN,CHEMBL.COMPOUND:CHEMBL28626,0.9942658543586731
ADEFOVIR,CHEMBL.COMPOUND:CHEMBL484,0.9942624568939209
CURCUMIN,CHEMBL.COMPOUND:CHEMBL116438,0.994255930185318
DECOQUINATE,CHEMBL.COMPOUND:CHEMBL416230,0.9942437708377838
CAFFEIC ACID,CHEMBL.COMPOUND:CHEMBL145,0.9942374527454376
EDETIC ACID,CHEMBL.COMPOUND:CHEMBL858,0.9942361414432526
PROPOFOL,CHEMBL.COMPOUND:CHEMBL526,0.994234561920166
PREDNISONE,CHEMBL.COMPOUND:CHEMBL635,0.9942275583744049
CALCITRIOL,CHEMBL.COMPOUND:CHEMBL846,0.9942180812358856
ACYCLOVIR,CHEMBL.COMPOUND:CHEMBL184,0.994215339422226
DEFEROXAMINE,CHEMBL.COMPOUND:CHEMBL556,0.9942078590393066
ASPARAGINE,CHEMBL.COMPOUND:CHEMBL58832,0.9942051470279694
FEDRATINIB,CHEMBL.COMPOUND:CHEMBL1287853,0.9941926896572113
BALOXAVIR MARBOXIL,CHEMBL.COMPOUND:CHEMBL4297503,0.9941889047622681
FAVIPIRAVIR,CHEMBL.COMPOUND:CHEMBL221722,0.9941685497760773
POSACONAZOLE,CHEMBL.COMPOUND:CHEMBL1397,0.994158148765564
FUROSEMIDE,CHEMBL.COMPOUND:CHEMBL35,0.9941408932209015
THALIDOMIDE,CHEMBL.COMPOUND:CHEMBL468,0.9941345751285553
CARBOPLATIN,CHEMBL.COMPOUND:CHEMBL1351,0.994130551815033
HYDROXYZINE HYDROCHLORIDE,CHEMBL.COMPOUND:CHEMBL3186993,0.9941270053386688
,CHEMBL.COMPOUND:CHEMBL285932,0.9940862655639648
TELAPREVIR,CHEMBL.COMPOUND:CHEMBL231813,0.9940783679485321
SUCCINIC ACID,CHEMBL.COMPOUND:CHEMBL576,0.9940672516822815
METRONIDAZOLE,CHEMBL.COMPOUND:CHEMBL137,0.9940604269504547
PHENYLMETHYLSULFONYLFLUORIDE,CHEMBL.COMPOUND:CHEMBL190503,0.9940338730812073
PIROXICAM,CHEMBL.COMPOUND:CHEMBL527,0.9940319955348969
LAMIVUDINE,CHEMBL.COMPOUND:CHEMBL141,0.9940087497234344
TENOFOVIR DISOPROXIL,CHEMBL.COMPOUND:CHEMBL1538,0.9939965903759003
FLUCONAZOLE,CHEMBL.COMPOUND:CHEMBL106,0.9939954280853271
KETOCONAZOLE,CHEMBL.COMPOUND:CHEMBL157101,0.9939786493778229
IFOSFAMIDE,CHEMBL.COMPOUND:CHEMBL1024,0.9939680695533752
DIATRIZOIC ACID,CHEMBL.COMPOUND:CHEMBL1201220,0.9939670860767365
BREFELDIN A,CHEMBL.COMPOUND:CHEMBL19980,0.9939580261707306
CYSTEINE,CHEMBL.COMPOUND:CHEMBL863,0.9939547777175903
VITAMIN E,CHEMBL.COMPOUND:CHEMBL47,0.9939438998699188
ESTRADIOL,CHEMBL.COMPOUND:CHEMBL135,0.993927925825119
FINGOLIMOD,CHEMBL.COMPOUND:CHEMBL314854,0.9939270615577698
ALFACALCIDOL,CHEMBL.COMPOUND:CHEMBL1601669,0.9939262866973877
NYSTATIN,CHEMBL.COMPOUND:CHEMBL450895,0.9939229786396027
LISINOPRIL,CHEMBL.COMPOUND:CHEMBL1237,0.9939064085483551
CHLORAMBUCIL,CHEMBL.COMPOUND:CHEMBL515,0.9938999116420746
PEPSTATIN,CHEMBL.COMPOUND:CHEMBL296588,0.993892103433609
DIGOXIN,CHEMBL.COMPOUND:CHEMBL1751,0.9938892126083374
BETAMETHASONE ACETATE,CHEMBL.COMPOUND:CHEMBL1200538,0.993882954120636
RESVERATROL,CHEMBL.COMPOUND:CHEMBL165,0.9938820004463196
DAUNORUBICIN,CHEMBL.COMPOUND:CHEMBL178,0.9938764572143555
MEDRONIC ACID,CHEMBL.COMPOUND:CHEMBL180570,0.9938673675060272
DICLOFENAC,CHEMBL.COMPOUND:CHEMBL139,0.993863046169281
ARGININE,CHEMBL.COMPOUND:CHEMBL1485,0.9938569962978363
SULFAMETHOXAZOLE,CHEMBL.COMPOUND:CHEMBL443,0.9938514530658722
ACETYLCYSTEINE,CHEMBL.COMPOUND:CHEMBL600,0.9938499629497528
MELATONIN,CHEMBL.COMPOUND:CHEMBL45,0.9938497543334961
CARBOXYLIC ACID METABOLITE,CHEMBL.COMPOUND:CHEMBL907,0.9938450455665588
THIMEROSAL,CHEMBL.COMPOUND:CHEMBL508338,0.9938423931598663
ITRACONAZOLE,CHEMBL.COMPOUND:CHEMBL64391,0.9938362836837769
ARTESUNATE,CHEMBL.COMPOUND:CHEMBL361497,0.9938248097896576
,CHEMBL.COMPOUND:CHEMBL1474985,0.9938217401504517
BECLOMETHASONE,CHEMBL.COMPOUND:CHEMBL1586,0.9938215613365173
COBICISTAT,CHEMBL.COMPOUND:CHEMBL2095208,0.9938198328018188
PROPRANOLOL,CHEMBL.COMPOUND:CHEMBL27,0.9938170909881592
TAZOBACTAM,CHEMBL.COMPOUND:CHEMBL404,0.9938073754310608
TYROSINE,CHEMBL.COMPOUND:CHEMBL925,0.9938011467456818
SUFENTANIL,CHEMBL.COMPOUND:CHEMBL658,0.9937981963157654
,CHEMBL.COMPOUND:CHEMBL3338326,0.9937976896762848
NIFEDIPINE,CHEMBL.COMPOUND:CHEMBL193,0.9937914311885834
TROMETHAMINE,CHEMBL.COMPOUND:CHEMBL1200391,0.9937697649002075
XYLAZINE,CHEMBL.COMPOUND:CHEMBL297362,0.9937677085399628
SACCHARIN,CHEMBL.COMPOUND:CHEMBL310671,0.9937674403190613
CARBETAPENTANE CITRATE,CHEMBL.COMPOUND:CHEMBL1256696,0.9937614500522614
RALTEGRAVIR,CHEMBL.COMPOUND:CHEMBL254316,0.993753969669342
NEVIRAPINE,CHEMBL.COMPOUND:CHEMBL57,0.9937329888343811
TROLOX,CHEMBL.COMPOUND:CHEMBL153,0.99372997879982
FLUDARABINE,CHEMBL.COMPOUND:CHEMBL1568,0.9937109649181366
VALACYCLOVIR,CHEMBL.COMPOUND:CHEMBL1349,0.9937032163143158
VARDENAFIL,CHEMBL.COMPOUND:CHEMBL1520,0.9936860203742981
CETIRIZINE,CHEMBL.COMPOUND:CHEMBL1000,0.9936826825141907
TAMOXIFEN,CHEMBL.COMPOUND:CHEMBL83,0.9936792254447937
FLUOROURACIL,CHEMBL.COMPOUND:CHEMBL185,0.9936680793762207
DICHLOROACETIC ACID,CHEMBL.COMPOUND:CHEMBL13960,0.9936672747135162
CLOFAZIMINE,CHEMBL.COMPOUND:CHEMBL1292,0.9936635494232178
PENTOBARBITAL,CHEMBL.COMPOUND:CHEMBL448,0.9936551451683044
GF-109203,CHEMBL.COMPOUND:CHEMBL7463,0.9936516582965851
TENOFOVIR,CHEMBL.COMPOUND:CHEMBL483,0.9936323463916779
BOSENTAN,CHEMBL.COMPOUND:CHEMBL957,0.9936271607875824
CELECOXIB,CHEMBL.COMPOUND:CHEMBL118,0.9936243295669556
AMINOBENZOIC ACID,CHEMBL.COMPOUND:CHEMBL542,0.9936222434043884
PRASUGREL,CHEMBL.COMPOUND:CHEMBL1201772,0.9936144649982452
AMPHOTERICIN B,CHEMBL.COMPOUND:CHEMBL267345,0.9936126172542572
IMIQUIMOD,CHEMBL.COMPOUND:CHEMBL1282,0.9936115443706512
BUDESONIDE,CHEMBL.COMPOUND:CHEMBL1370,0.9936041831970215
DARUNAVIR,CHEMBL.COMPOUND:CHEMBL1323,0.993602067232132
CAPTOPRIL,CHEMBL.COMPOUND:CHEMBL1560,0.9936017394065857
INDINAVIR,CHEMBL.COMPOUND:CHEMBL115,0.9935976564884186
AZATHIOPRINE,CHEMBL.COMPOUND:CHEMBL1542,0.9935934841632843
ONDANSETRON,CHEMBL.COMPOUND:CHEMBL46,0.9935894310474396
MEROPENEM,CHEMBL.COMPOUND:CHEMBL127,0.9935837686061859
MELPHALAN,CHEMBL.COMPOUND:CHEMBL852,0.9935791194438934
ESTRIOL,CHEMBL.COMPOUND:CHEMBL193482,0.993572473526001
MYCOPHENOLIC ACID,CHEMBL.COMPOUND:CHEMBL866,0.9935589134693146
ISOSORBIDE MONONITRATE,CHEMBL.COMPOUND:CHEMBL1311,0.9935494959354401
,CHEMBL.COMPOUND:CHEMBL4303382,0.9935374855995178
PIPERAZINE,CHEMBL.COMPOUND:CHEMBL1412,0.9935277104377747
QUERCETIN,CHEMBL.COMPOUND:CHEMBL50,0.9935259819030762
DIGITOXIGENIN,CHEMBL.COMPOUND:CHEMBL1453,0.9935185015201569
VERAPAMIL,CHEMBL.COMPOUND:CHEMBL6966,0.9935108423233032
MISOPROSTOL,CHEMBL.COMPOUND:CHEMBL606,0.9935020208358765
AMONAFIDE,CHEMBL.COMPOUND:CHEMBL428676,0.9935007393360138
ATORVASTATIN,CHEMBL.COMPOUND:CHEMBL1487,0.9934935569763184
ANTHRAQUINONE,CHEMBL.COMPOUND:CHEMBL55659,0.9934745728969574
GENISTEIN,CHEMBL.COMPOUND:CHEMBL44,0.9934649467468262
SUCRALFATE,CHEMBL.COMPOUND:CHEMBL2367706,0.9934645295143127
BUSULFAN,CHEMBL.COMPOUND:CHEMBL820,0.9934628009796143
PERINDOPRILAT,CHEMBL.COMPOUND:CHEMBL1201368,0.9934420585632324
ERGOSTEROL,CHEMBL.COMPOUND:CHEMBL1232562,0.993439257144928
CLONIDINE,CHEMBL.COMPOUND:CHEMBL134,0.9934373199939728
MOXONIDINE,CHEMBL.COMPOUND:CHEMBL19236,0.9934029579162598
TERBINAFINE,CHEMBL.COMPOUND:CHEMBL822,0.9933991432189941
AZAPERONE,CHEMBL.COMPOUND:CHEMBL340211,0.9933953285217285
BISMUTH SUBSALICYLATE,CHEMBL.COMPOUND:CHEMBL1120,0.9933908879756927
BROXURIDINE,CHEMBL.COMPOUND:CHEMBL222280,0.9933907985687256
PROCHLORPERAZINE,CHEMBL.COMPOUND:CHEMBL728,0.9933733940124512
HYPEROSIDE,CHEMBL.COMPOUND:CHEMBL251254,0.993371993303299
TAURINE,CHEMBL.COMPOUND:CHEMBL239243,0.9933589398860931
CILASTATIN SODIUM,CHEMBL.COMPOUND:CHEMBL1201057,0.993352621793747
(S)-VERAPAMIL,CHEMBL.COMPOUND:CHEMBL36148,0.9933521747589111
ICATIBANT,CHEMBL.COMPOUND:CHEMBL2028850,0.9933497905731201
PICEID,CHEMBL.COMPOUND:CHEMBL142652,0.9933474361896515
GLASDEGIB,CHEMBL.COMPOUND:CHEMBL2043437,0.993342399597168
,CHEMBL.COMPOUND:CHEMBL499783,0.993341714143753
TUROFEXORATE ISOPROPYL,CHEMBL.COMPOUND:CHEMBL454138,0.9933315515518188
MESALAMINE,CHEMBL.COMPOUND:CHEMBL704,0.9933298230171204
CEFUROXIME,CHEMBL.COMPOUND:CHEMBL1436,0.9933266341686249
HYDROCORTISONE,CHEMBL.COMPOUND:CHEMBL389621,0.9933228194713593
SILYBIN A,CHEMBL.COMPOUND:CHEMBL431701,0.9933113753795624
,CHEMBL.COMPOUND:CHEMBL4303451,0.993296355009079
L-CITRULLINE,CHEMBL.COMPOUND:CHEMBL444814,0.9932913184165955
BETADEX,CHEMBL.COMPOUND:CHEMBL415690,0.9932849705219269
COMBRETASTATIN A4,CHEMBL.COMPOUND:CHEMBL67,0.9932800531387329
TIAPRIDE HYDROCHLORIDE,CHEMBL.COMPOUND:CHEMBL1256772,0.993267297744751
IPRATROPIUM,CHEMBL.COMPOUND:CHEMBL1621597,0.9932595193386078
CHRYSOPHANOL,CHEMBL.COMPOUND:CHEMBL41092,0.9932581782341003
MUPIROCIN,CHEMBL.COMPOUND:CHEMBL719,0.9932494163513184
PEMETREXED,CHEMBL.COMPOUND:CHEMBL225072,0.9932385087013245
ENTACAPONE,CHEMBL.COMPOUND:CHEMBL953,0.9932333528995514
NELFINAVIR,CHEMBL.COMPOUND:CHEMBL584,0.9932157695293427
LEDIPASVIR,CHEMBL.COMPOUND:CHEMBL2374220,0.9931960105895996
PRIMAQUINE,CHEMBL.COMPOUND:CHEMBL506,0.9931884109973907
PENTOXIFYLLINE,CHEMBL.COMPOUND:CHEMBL628,0.993178516626358
MERCAPTOPURINE,CHEMBL.COMPOUND:CHEMBL1425,0.993170291185379
CEFACLOR,CHEMBL.COMPOUND:CHEMBL680,0.9931582510471344
ADAROTENE,CHEMBL.COMPOUND:CHEMBL442016,0.9931444227695465
ETHIONAMIDE,CHEMBL.COMPOUND:CHEMBL1441,0.9931084513664246
HYDROXYZINE,CHEMBL.COMPOUND:CHEMBL896,0.9930953681468964
DELAMANID,CHEMBL.COMPOUND:CHEMBL218650,0.9930951297283173
AFIMOXIFENE,CHEMBL.COMPOUND:CHEMBL489,0.9930709898471832
MYRICETIN,CHEMBL.COMPOUND:CHEMBL164,0.9930539727210999
BETA-CARYOPHYLLENE,CHEMBL.COMPOUND:CHEMBL445740,0.9930513501167297
,CHEMBL.COMPOUND:CHEMBL1232398,0.993028312921524
RUXOLITINIB,CHEMBL.COMPOUND:CHEMBL1789941,0.9930261671543121
CLARITHROMYCIN,CHEMBL.COMPOUND:CHEMBL1741,0.9930106997489929
REL-CISAPRIDE,CHEMBL.COMPOUND:CHEMBL74656,0.9929927885532379
ERYTHROMYCIN ETHYLSUCCINATE,CHEMBL.COMPOUND:CHEMBL1200688,0.9929876625537872
CHLOROGENIC ACID,CHEMBL.COMPOUND:CHEMBL284616,0.992974042892456
METHENAMINE,CHEMBL.COMPOUND:CHEMBL1201270,0.9929454326629639
FULVESTRANT,CHEMBL.COMPOUND:CHEMBL1358,0.9929358065128326
OXYMETAZOLINE,CHEMBL.COMPOUND:CHEMBL762,0.9929355084896088
ELLAGIC ACID,CHEMBL.COMPOUND:CHEMBL6246,0.9929276704788208
HYDROXYCAMPTOTHECIN,CHEMBL.COMPOUND:CHEMBL273862,0.9929226636886597
METAPROTERENOL SULFATE,CHEMBL.COMPOUND:CHEMBL1568057,0.9929086565971375
ALLOPURINOL,CHEMBL.COMPOUND:CHEMBL1467,0.9928962290287018
ACAMPROSATE,CHEMBL.COMPOUND:CHEMBL1201293,0.9928885400295258
OXANDROLONE,CHEMBL.COMPOUND:CHEMBL1200436,0.9928767681121826
THIOPENTAL,CHEMBL.COMPOUND:CHEMBL441,0.9928725063800812
MILRINONE,CHEMBL.COMPOUND:CHEMBL189,0.9928716123104095
SALMETEROL,CHEMBL.COMPOUND:CHEMBL1263,0.992857426404953
PIRODAVIR,CHEMBL.COMPOUND:CHEMBL298019,0.9928554892539978
CLOZAPINE,CHEMBL.COMPOUND:CHEMBL42,0.9928510785102844
BENZOYL PEROXIDE,CHEMBL.COMPOUND:CHEMBL1200370,0.9928507804870605
TERLIPRESSIN,CHEMBL.COMPOUND:CHEMBL2135460,0.9928506016731262
FIROCOXIB,CHEMBL.COMPOUND:CHEMBL69998,0.9928439259529114
RIVAROXABAN,CHEMBL.COMPOUND:CHEMBL198362,0.9928424060344696
CARBAMAZEPINE,CHEMBL.COMPOUND:CHEMBL108,0.9928316473960876
ELVITEGRAVIR,CHEMBL.COMPOUND:CHEMBL204656,0.9928281903266907
DEXTROMETHORPHAN,CHEMBL.COMPOUND:CHEMBL52440,0.9928257763385773
COENZYME_A,CHEMBL.COMPOUND:CHEMBL1213327,0.9927815198898315
NOCICEPTIN,CHEMBL.COMPOUND:CHEMBL396460,0.9927766621112823
ASTEMIZOLE,CHEMBL.COMPOUND:CHEMBL296419,0.9927687048912048
HIPPURIC ACID,CHEMBL.COMPOUND:CHEMBL461,0.9927685558795929
PERILLYL ALCOHOL,CHEMBL.COMPOUND:CHEMBL236687,0.9927628934383392
IMIPENEM,CHEMBL.COMPOUND:CHEMBL148,0.9927567541599274
VECURONIUM,CHEMBL.COMPOUND:CHEMBL1201219,0.9927566647529602
OFLOXACIN,CHEMBL.COMPOUND:CHEMBL4,0.992737889289856
FENBENDAZOLE,CHEMBL.COMPOUND:CHEMBL37161,0.9927375614643097
N (g)-NITRO-L-ARGININE,CHEMBL.COMPOUND:CHEMBL227744,0.9927374720573425
VIDARABINE,CHEMBL.COMPOUND:CHEMBL1090,0.9927300214767456
CLOPIDOGREL,CHEMBL.COMPOUND:CHEMBL1771,0.9927255213260651
TOBRAMYCIN,CHEMBL.COMPOUND:CHEMBL1747,0.992722362279892
,CHEMBL.COMPOUND:CHEMBL401570,0.9927190244197845
MANNITOL,CHEMBL.COMPOUND:CHEMBL689,0.9927097856998444
CEFPODOXIME PROXETIL,CHEMBL.COMPOUND:CHEMBL1201016,0.9927030801773071
GLUCOSAMINE,CHEMBL.COMPOUND:CHEMBL493287,0.992700070142746
